brand,perfume_name,perfume_type,perfume_name_cleaned,avg_original_price_per_liter,avg_reduced_price_per_liter
Gucci,Gucci Eau de Toilette Gucci Guilty pour Homme Essence,Eau de Toilette,Gucci Guilty pour Homme Essence,1526.67,1193.23
Gucci,Gucci Eau de Parfum Gucci Guilty Pour Homme Absolute,Eau de Parfum,Gucci Guilty Pour Homme Absolute,1566.67,1253.33
27 87 Perfumes,27 87 perfumes Eau de Parfum elixir de bombe,Eau de Parfum,elixir de bombe,2379.2,
Shay  Blue,Shay & Blue Eau de Parfum Black Tulip,Eau de Parfum,Black Tulip,1705.56,988.41
Shay  Blue,Shay & Blue Eau de Parfum Nashwa Noir,Eau de Parfum,Nashwa Noir,2500.0,2000.0
Shay  Blue,Shay & Blue Eau de Parfum Sicilian Limes,Eau de Parfum,Sicilian Limes,950.0,760.0
Shay  Blue,Shay & Blue Eau de Parfum English Cherry Blossom,Eau de Parfum,English Cherry Blossom,1705.56,1133.19
Shay  Blue,Shay & Blue Eau de Parfum Blacks Club Leather Fragrance Noir,Eau de Parfum,Blacks Club Leather Fragrance Noir,1950.0,1079.45
Shay  Blue,Shay & Blue Eau de Parfum Tonka Angelica,Eau de Parfum,Tonka Angelica,950.0,760.0
Shay  Blue,Shay & Blue Eau de Parfum Sicilian Limes,Eau de Parfum,Sicilian Limes,1666.67,1333.33
Shay  Blue,Shay & Blue Eau de Parfum Amber Rose,Eau de Parfum,Amber Rose,1705.56,821.74
Shay  Blue,Shay & Blue Eau de Parfum Blood Oranges,Eau de Parfum,Blood Oranges,950.0,760.0
Shay  Blue,Shay & Blue Eau de Parfum Lilacs and Gooseberries,Eau de Parfum,Lilacs and Gooseberries,1725.0,1380.0
Shay  Blue,Shay & Blue Eau de Parfum White Peaches,Eau de Parfum,White Peaches,1308.33,658.12
Shay  Blue,Shay & Blue Eau de Parfum Salt Caramel,Eau de Parfum,Salt Caramel,2500.0,2000.0
Shay  Blue,Shay & Blue Eau de Parfum Salt Caramel,Eau de Parfum,Salt Caramel,950.0,760.0
Shay  Blue,Shay & Blue Eau de Parfum Blood Oranges,Eau de Parfum,Blood Oranges,1666.67,1333.33
Shay  Blue,Shay & Blue Eau de Parfum Salt Caramel,Eau de Parfum,Salt Caramel,1666.67,1333.33
Shay  Blue,Shay & Blue Eau de Parfum Blood Oranges,Eau de Parfum,Blood Oranges,2500.0,2000.0
Shay  Blue,Shay & Blue Eau de Parfum Cedarwood Grapefruit,Eau de Parfum,Cedarwood Grapefruit,1705.56,1364.44
Shay  Blue,Shay & Blue Eau de Parfum Watermelons,Eau de Parfum,Watermelons,950.0,760.0
Shay  Blue,Shay & Blue Eau de Parfum Watermelons,Eau de Parfum,Watermelons,2500.0,2000.0
Shay  Blue,Shay & Blue Eau de Parfum Watermelons,Eau de Parfum,Watermelons,1666.67,1333.33
Shay  Blue,Shay & Blue Eau de Parfum Oud Alif Fragrance Noir,Eau de Parfum,Oud Alif Fragrance Noir,1950.0,1199.45
Shay  Blue,Shay & Blue Eau de Parfum White Peaches,Eau de Parfum,White Peaches,2500.0,2000.0
Zadig  Voltaire,Zadig&Voltaire Eau de Toilette THIS IS HIM! Vibes of Freedom,Eau de Toilette,THIS IS HIM! Vibes of Freedom,1280.0,1024.0
Zadig  Voltaire,Zadig&Voltaire Eau de Toilette THIS IS HIM!,Eau de Toilette,THIS IS HIM!,1486.67,1119.9
Zadig  Voltaire,Zadig&Voltaire Eau de Toilette THIS IS US!,Eau de Toilette,THIS IS US!,1486.56,1028.95
Zadig  Voltaire,Zadig&Voltaire Eau de Parfum THIS IS HER! Vibes of Freedom,Eau de Parfum,THIS IS HER! Vibes of Freedom,1560.0,992.0
Zadig  Voltaire,Zadig&Voltaire Eau de Parfum THIS IS REALLY HER!,Eau de Parfum,THIS IS REALLY HER!,1907.78,1522.89
Zadig  Voltaire,Zadig&Voltaire Eau de Parfum THIS IS HER! Eau de Parfum,Eau de Parfum,THIS IS HER!,1751.11,
Zadig  Voltaire,Zadig&Voltaire Eau de Toilette THIS IS REALLY HIM!,Eau de Toilette,THIS IS REALLY HIM!,1355.0,1084.0
Zadig  Voltaire,Zadig&Voltaire Eau de Toilette L'Eau for All,Eau de Toilette,L'Eau for All,1467.8,
Zadig  Voltaire,Zadig&Voltaire Eau de Parfum ZADIG,Eau de Parfum,ZADIG,1790.47,
Zadig  Voltaire,Zadig&Voltaire Eau de Toilette THIS IS HIM! Undressed,Eau de Toilette,THIS IS HIM! Undressed,1280.0,1024.0
Zadig  Voltaire,Zadig&Voltaire Eau de Parfum THIS IS HER! UNCHAINED,Eau de Parfum,THIS IS HER! UNCHAINED,1213.9,
Zadig  Voltaire,Zadig&Voltaire Eau de Parfum THIS IS HER! Undressed,Eau de Parfum,THIS IS HER! Undressed,1751.11,1387.44
Maison Margiela,Maison Margiela Eau de Parfum Untitled,Eau de Parfum,Untitled,1350.0,1080.0
Maison Margiela,Maison Margiela Eau de Toilette Replica From The Garden,Eau de Toilette,Replica From The Garden,1776.67,1421.33
Maison Margiela,Maison Margiela Eau de Toilette Replica Springtime In A Park,Eau de Toilette,Replica Springtime In A Park,1350.0,1080.0
Maison Margiela,Maison Margiela Eau de Toilette Replica On A Date,Eau de Toilette,Replica On A Date,1925.0,1540.0
Maison Margiela,Maison Margiela Eau de Toilette Replica When the Rain stops,Eau de Toilette,Replica When the Rain stops,1925.0,1540.0
Maison Margiela,Maison Margiela Eau de Parfum Replica Dancing on the Moon,Eau de Parfum,Replica Dancing on the Moon,1890.0,1270.0
Maison Margiela,Maison Margiela Eau de Toilette Replica Coffee Break,Eau de Toilette,Replica Coffee Break,1350.0,1080.0
Maison Margiela,Maison Margiela Eau de Toilette Replica Under The Lemon Tree,Eau de Toilette,Replica Under The Lemon Tree,1359.9,
Maison Margiela,Maison Margiela Eau de Toilette Replica Lazy Sunday Morning,Eau de Toilette,Replica Lazy Sunday Morning,2500.0,1866.33
Maison Margiela,Maison Margiela Eau de Toilette Replica Autumn Vibes,Eau de Toilette,Replica Autumn Vibes,1925.0,1540.0
Maison Margiela,Maison Margiela Eau de Parfum Mutiny,Eau de Parfum,Mutiny,1633.33,1211.11
Maison Margiela,Maison Margiela Eau de Toilette Replica By the Fireplace,Eau de Toilette,Replica By the Fireplace,1925.0,1540.0
Maison Margiela,Maison Margiela Eau de Parfum Replica Soul of the Forest,Eau de Parfum,Replica Soul of the Forest,1890.0,1350.0
Maison Margiela,Maison Margiela Eau de Toilette Replica Jazz Club,Eau de Toilette,Replica Jazz Club,1925.0,1378.17
Maison Margiela,Maison Margiela Eau de Toilette Replica Bubble Bath,Eau de Toilette,Replica Bubble Bath,1925.0,1540.0
Maison Margiela,Maison Margiela Eau de Toilette Untitled L´Eau,Eau de Toilette,Untitled L´Eau,950.0,760.0
Maison Margiela,Maison Margiela Eau de Parfum Replica Flying,Eau de Parfum,Replica Flying,1890.0,1330.0
Maison Margiela,Maison Margiela Eau de Toilette Replica Beach Walk,Eau de Toilette,Replica Beach Walk,1925.0,1460.0
Maison Margiela,Maison Margiela Eau de Toilette Replica Sailing Day,Eau de Toilette,Replica Sailing Day,1925.0,1540.0
Simone Andreoli,SIMONE ANDREOLI Parfum Poetry of Night Rose of Dangerous Flamenco Eau de Parfum Spray Intense,Parfum,Poetry of Night Rose of Dangerous Flamenco  Spray Intense,1849.9,
Simone Andreoli,SIMONE ANDREOLI Parfum Poetry of Night Ocean of a Midnight Moon Eau de Parfum Spray Intense,Parfum,Poetry of Night Ocean of a Midnight Moon  Spray Intense,1849.9,
Simone Andreoli,SIMONE ANDREOLI Parfum Poetry of Night Venom Secret Of Shaman Eau de Parfum Spray Intense,Parfum,Poetry of Night Venom Secret Of Shaman  Spray Intense,1499.9,
Simone Andreoli,SIMONE ANDREOLI Parfum Verses of Life Eau de Parfum Spray Intense,Parfum,Verses of Life  Spray Intense,1449.9,
Simone Andreoli,SIMONE ANDREOLI Eau de Parfum Verses of Life Pacific Park Eau de Parfum Spray Intense,Eau de Parfum,Verses of Life Pacific Park  Spray Intense,1449.9,
Simone Andreoli,SIMONE ANDREOLI Parfum Verses of Life Leisure in Paradise Eau de Parfum Spray Intense,Parfum,Verses of Life Leisure in Paradise  Spray Intense,1449.9,
Simone Andreoli,SIMONE ANDREOLI Parfum Italian Heritage Zest di Sorrento Eau de Parfum Spray Intense,Parfum,Italian Heritage Zest di Sorrento  Spray Intense,1449.9,
Simone Andreoli,SIMONE ANDREOLI Parfum Poetry of Night Sentosa - The Night Escape Eau de Parfum Spray Intense,Parfum,Poetry of Night Sentosa - The Night Escape  Spray Intense,1499.9,
Simone Andreoli,SIMONE ANDREOLI Parfum Poetry of Night Born from Fire Eau de Parfum Spray Intense,Parfum,Poetry of Night Born from Fire  Spray Intense,1499.9,
Simone Andreoli,SIMONE ANDREOLI Parfum Italian Heritage Mandorla del Sud Eau de Parfum Spray Intense,Parfum,Italian Heritage Mandorla del Sud  Spray Intense,1449.9,
Simone Andreoli,SIMONE ANDREOLI Parfum Chapter of Soul Eterno Extrait de Parfum,Parfum,Chapter of Soul Eterno,1849.9,
Simone Andreoli,SIMONE ANDREOLI Parfum Poetry of Night Smoke of Dessert Eau de Parfum Spray Intense,Parfum,Poetry of Night Smoke of Dessert  Spray Intense,1499.9,
Simone Andreoli,SIMONE ANDREOLI Eau de Parfum Poetry of Night Don't Ask Me Permission Eau de Parfum Spray Intense,Eau de Parfum,Poetry of Night Don't Ask Me Permission  Spray Intense,1499.9,
Simone Andreoli,SIMONE ANDREOLI Parfum Poetry of Night Silver Marble Eau de Parfum Spray Intense,Parfum,Poetry of Night Silver Marble  Spray Intense,1849.9,
Simone Andreoli,SIMONE ANDREOLI Parfum Poetry of Night Camouflage Eau de Parfum Spray Intense,Parfum,Poetry of Night Camouflage  Spray Intense,1849.9,
Simone Andreoli,SIMONE ANDREOLI Parfum Verses of Life Sunplosion - Aloha State of Mind Eau de Parfum Spray Intense,Parfum,Verses of Life Sunplosion - Aloha State of Mind  Spray Intense,1449.9,
Simone Andreoli,SIMONE ANDREOLI Parfum Chapter of Soul Silenzio Extrait de Parfum,Parfum,Chapter of Soul Silenzio,1849.9,
Hugo Boss,Hugo Boss Eau de Toilette Hugo JEANS,Eau de Toilette,Hugo JEANS,974.67,779.73
Hugo Boss,Hugo Boss Eau de Parfum Hugo Woman Extreme,Eau de Parfum,Hugo Woman Extreme,1266.53,
Hugo Boss,Hugo Boss Eau de Parfum Alive,Eau de Parfum,Alive,2213.89,1060.96
Hugo Boss,Hugo Boss Eau de Parfum Boss The Collection Wild Violet,Eau de Parfum,Boss The Collection Wild Violet,2120.0,1696.0
Hugo Boss,Hugo Boss Eau de Parfum Boss Bottled Triumph Elixir,Eau de Parfum,Boss Bottled Triumph Elixir,1865.0,1194.9
Hugo Boss,Hugo Boss Eau de Toilette Boss Bottled Night.,Eau de Toilette,Boss Bottled Night.,935.0,635.0
Hugo Boss,Hugo Boss Eau de Parfum Boss Woman,Eau de Parfum,Boss Woman,899.89,
Hugo Boss,Hugo Boss Eau de Parfum Hugo Intense,Eau de Parfum,Hugo Intense,1137.33,909.87
Hugo Boss,Hugo Boss Eau de Parfum Boss The Collection Fearless Pepper,Eau de Parfum,Boss The Collection Fearless Pepper,2120.0,1696.0
Hugo Boss,Hugo Boss Eau de Parfum Alive Intense,Eau de Parfum,Alive Intense,2459.17,1488.43
Hugo Boss,Hugo Boss Eau de Parfum Boss The Collection Energetic Fougere,Eau de Parfum,Boss The Collection Energetic Fougere,2120.0,1696.0
Hugo Boss,Hugo Boss Eau de Parfum Boss The Scent Absolute,Eau de Parfum,Boss The Scent Absolute,1700.0,1119.9
Hugo Boss,Hugo Boss Eau de Toilette Boss in Motion Original,Eau de Toilette,Boss in Motion Original,731.9,622.1
Hugo Boss,Hugo Boss Eau de Parfum Boss The Collection Bold Incense,Eau de Parfum,Boss The Collection Bold Incense,2340.0,1872.0
Hugo Boss,Hugo Boss Eau de Toilette Boss Bottled Tonic,Eau de Toilette,Boss Bottled Tonic,1170.0,719.9
Hugo Boss,Hugo Boss Eau de Parfum Boss The Collection Exhilarating Vanilla,Eau de Parfum,Boss The Collection Exhilarating Vanilla,2340.0,1872.0
Hugo Boss,Hugo Boss Eau de Toilette Boss Orange Man,Eau de Toilette,Boss Orange Man,839.9,
Hugo Boss,Hugo Boss Eau de Toilette Hugo Just Different Just Different - EdT 75ml,Eau de Toilette,Hugo Just Different Just Different - EdT 75ml,1066.53,
Hugo Boss,Hugo Boss Eau de Toilette Hugo Reflective Limited Edition,Eau de Toilette,Hugo Reflective Limited Edition,816.0,
Hugo Boss,Hugo Boss Eau de Parfum The Scent For Her,Eau de Parfum,The Scent For Her,2420.0,2193.8
Hugo Boss,Hugo Boss Eau de Parfum Boss The Collection Sensual Geranium Intense,Eau de Parfum,Boss The Collection Sensual Geranium Intense,2340.0,1872.0
Hugo Boss,Hugo Boss Eau de Parfum Boss The Scent Magnetic For Him,Eau de Parfum,Boss The Scent Magnetic For Him,1700.0,1333.9
Hugo Boss,Hugo Boss Eau de Parfum Boss The Collection Magnetic Musk,Eau de Parfum,Boss The Collection Magnetic Musk,2120.0,1696.0
Hugo Boss,Hugo Boss Eau de Toilette Hugo Iced,Eau de Toilette,Hugo Iced,1093.33,874.67
Hugo Boss,Hugo Boss Eau de Parfum Invincible Bergamot,Eau de Parfum,Invincible Bergamot,2340.0,1872.0
Hugo Boss,Hugo Boss Parfum The Scent For Her Elixir Intense,Parfum,The Scent For Her Elixir Intense,3146.67,2056.5
Hugo Boss,Hugo Boss Eau de Parfum For Her,Eau de Parfum,For Her,2670.0,2009.17
Hugo Boss,Hugo Boss Eau de Toilette Boss The Scent Pure Accord,Eau de Toilette,Boss The Scent Pure Accord,1740.0,
Hugo Boss,Hugo Boss Eau de Parfum Boss The Collection Vigorous Cologne,Eau de Parfum,Boss The Collection Vigorous Cologne,2120.0,1696.0
Hugo Boss,Hugo Boss Parfum Boss The Scent Le For Him,Parfum,Boss The Scent Le For Him,1770.0,1234.9
Hugo Boss,Hugo Boss Eau de Parfum Alive Absolu,Eau de Parfum,Alive Absolu,2983.33,2386.67
Hugo Boss,Hugo Boss Eau de Parfum Hugo Deep Red,Eau de Parfum,Hugo Deep Red,1286.67,764.29
Hugo Boss,Hugo Boss Eau de Parfum Boss Nuit Pour Femme,Eau de Parfum,Boss Nuit Pour Femme,2400.0,1533.0
Hugo Boss,Hugo Boss Eau de Parfum Boss The Collection Courageous Rose Intense,Eau de Parfum,Boss The Collection Courageous Rose Intense,2340.0,1872.0
Hugo Boss,Hugo Boss Eau de Parfum Boss The Collection Elegant Vetiver,Eau de Parfum,Boss The Collection Elegant Vetiver,2120.0,1696.0
Hugo Boss,Hugo Boss Eau de Parfum The Scent For Her For Her Absolute,Eau de Parfum,The Scent For Her For Her Absolute,2670.0,1676.4
Hugo Boss,Hugo Boss Parfum Boss Bottled,Parfum,Boss Bottled,1415.0,794.9
Hugo Boss,Hugo Boss Eau de Toilette Hugo Man,Eau de Toilette,Hugo Man,1114.83,754.41
Hugo Boss,Hugo Boss Eau de Toilette Boss Bottled,Eau de Toilette,Boss Bottled,1445.0,702.55
Hugo Boss,Hugo Boss Eau de Parfum Hugo Woman,Eau de Parfum,Hugo Woman,1800.0,1199.8
Hugo Boss,Hugo Boss Eau de Parfum Boss Ma Vie Pour Femme,Eau de Parfum,Boss Ma Vie Pour Femme,2011.11,946.44
Hugo Boss,Hugo Boss Eau de Toilette Boss Bottled Unlimited,Eau de Toilette,Boss Bottled Unlimited,1170.0,719.9
Hugo Boss,Hugo Boss Parfum Boss The Scent Elixir Intense,Parfum,Boss The Scent Elixir Intense,1540.0,1232.0
Hugo Boss,Hugo Boss Eau de Parfum Boss The Collection Confident Oud,Eau de Parfum,Boss The Collection Confident Oud,2340.0,1872.0
Hugo Boss,Hugo Boss Parfum Boss Bottled Elixir,Parfum,Boss Bottled Elixir,1890.0,1335.0
Hugo Boss,Hugo Boss Eau de Parfum Boss The Collection Noble Wood,Eau de Parfum,Boss The Collection Noble Wood,2120.0,1696.0
Hugo Boss,Hugo Boss Parfum Boss The Scent Elixir Intense,Parfum,Boss The Scent Elixir Intense,2440.0,1379.8
Hugo Boss,Hugo Boss Eau de Parfum Boss Bottled Infinite,Eau de Parfum,Boss Bottled Infinite,1356.67,911.6
Hugo Boss,Hugo Boss Eau de Toilette Boss The Scent,Eau de Toilette,Boss The Scent,1306.67,819.9
Hugo Boss,Hugo Boss Eau de Parfum Boss The Collection Daring Saffiano,Eau de Parfum,Boss The Collection Daring Saffiano,2120.0,1696.0
Hugo Boss,Hugo Boss Eau de Parfum Passionate Chypre,Eau de Parfum,Passionate Chypre,2120.0,1696.0
Hugo Boss,Hugo Boss Eau de Parfum Femme by Boss,Eau de Parfum,Femme by Boss,1820.0,1108.67
Hugo Boss,Hugo Boss Eau de Parfum The Scent For Her For Her,Eau de Parfum,The Scent For Her For Her,2800.0,1823.07
Hugo Boss,Hugo Boss Eau de Parfum The Scent For Her BOSS The Scent For Her,Eau de Parfum,The Scent For Her BOSS The Scent For Her,2088.89,1375.38
Hugo Boss,Hugo Boss Eau de Parfum Boss Bottled,Eau de Parfum,Boss Bottled,1085.0,602.98
Hugo Boss,Hugo Boss Parfum Alive,Parfum,Alive,2541.67,1915.17
Hugo Boss,Hugo Boss Parfum Boss Bottled Bottled Absolu,Parfum,Boss Bottled Bottled Absolu,1608.33,1106.9
Hugo Boss,Hugo Boss Eau de Toilette Boss Orange Woman,Eau de Toilette,Boss Orange Woman,1657.78,1001.56
Cristiano Ronaldo,Cristiano Ronaldo Eau de Toilette,Eau de Toilette,"",382.9,
Cristiano Ronaldo,Cristiano Ronaldo Eau de Toilette CR7 Rot,Eau de Toilette,CR7 Rot,1059.78,
Cristiano Ronaldo,Cristiano Ronaldo Eau de Toilette CR7 Play It Cool,Eau de Toilette,CR7 Play It Cool,814.78,879.67
Cristiano Ronaldo,Cristiano Ronaldo Eau de Toilette CR7 Game on,Eau de Toilette,CR7 Game on,831.45,499.9
Cristiano Ronaldo,Cristiano Ronaldo Eau de Toilette Fearless,Eau de Toilette,Fearless,779.78,
Lengling,Lengling Munich Parfum No 6 - à la carte,Parfum,No 6 - à la carte,4500.0,
Lengling,Lengling Munich Parfum No 4 - in between,Parfum,No 4 - in between,4400.0,
Lengling,Lengling Munich Parfum No 7 - sekushi,Parfum,No 7 - sekushi,4500.0,
Lengling,Lengling Munich Parfum No. 7 Sekushi Supreme,Parfum,No. 7 Sekushi Supreme,4500.0,
Lengling,Lengling Munich Parfum No 8 - apÉro,Parfum,No 8 - apÉro,4500.0,
Lengling,Lengling Munich Parfum eisbach,Parfum,eisbach,4400.0,
Lengling,Lengling Munich Parfum No 3 - acqua tempesta,Parfum,No 3 - acqua tempesta,4439.8,
Lengling,Lengling Munich Parfum Glorya Day Parfum,Parfum,Glorya Day,4721.8,
Lengling,Lengling Munich Eau de Parfum No. 7 - Sekushi,Eau de Parfum,No. 7 - Sekushi,3350.0,
Lengling,Lengling Munich Parfum Eau de Spray,Parfum,Eau de Spray,4500.0,
Lengling,Lengling Munich Parfum No 1 - el pasajero,Parfum,No 1 - el pasajero,3300.0,
Lengling,Lengling Munich Parfum No 2 - skrik,Parfum,No 2 - skrik,4400.0,
Lengling,Lengling Munich Parfum No 9 - wunderwind,Parfum,No 9 - wunderwind,4500.0,
Lengling,Lengling Munich Parfum What about me?,Parfum,What about me?,4700.0,
Lengling,Lengling Munich Parfum No 1 - el pasajero,Parfum,No 1 - el pasajero,4400.0,
Pacifica,Pacifica Parfum Dream Moon,Parfum,Dream Moon,896.55,717.24
Pacifica,Pacifica Parfum Silver Moon Silver Moon Perfume,Parfum,Silver Moon Silver Moon Perfume,896.55,717.24
Pacifica,Pacifica Parfum Island Vanilla,Parfum,Island Vanilla,896.55,717.24
Pacifica,Pacifica Parfum Indian Coconut Nectar,Parfum,Indian Coconut Nectar,896.55,717.24
Pacifica,Pacifica Parfum Lavender Moon Body & Pillow Mist,Parfum,Lavender Moon Body & Pillow Mist,101.69,81.36
Pacifica,Pacifica Parfum Flower Moon Perfume,Parfum,Flower Moon Perfume,896.55,717.24
Aire Sevilla,Aire Sevilla Eau de Toilette Pretty,Eau de Toilette,Pretty,171.27,144.6
Aire Sevilla,Aire Sevilla Eau de Toilette Pink,Eau de Toilette,Pink,169.93,143.27
Aire Sevilla,Aire Sevilla Eau de Toilette,Eau de Toilette,"",177.93,149.93
Aire Sevilla,Aire Sevilla Eau de Toilette Gardenias,Eau de Toilette,Gardenias,170.6,143.93
Aire Sevilla,Aire Sevilla Eau de Toilette Rosas Blancas,Eau de Toilette,Rosas Blancas,168.6,142.6
Aire Sevilla,Aire Sevilla Eau de Toilette Blue Fresh,Eau de Toilette,Blue Fresh,187.27,155.93
Aire Sevilla,Aire Sevilla Eau de Toilette Man,Eau de Toilette,Man,185.27,153.93
Aire Sevilla,Aire Sevilla Eau de Toilette Oh My God,Eau de Toilette,Oh My God,173.93,146.6
Aire Sevilla,Aire Sevilla Eau de Toilette,Eau de Toilette,"",180.6,151.27
Aire Sevilla,Aire Sevilla Eau de Toilette Orange Blossom,Eau de Toilette,Orange Blossom,154.6,131.4
Aire Sevilla,Aire Sevilla Eau de Toilette Roses,Eau de Toilette,Roses,168.6,142.6
Aire Sevilla,Aire Sevilla Eau de Toilette Si Quiero,Eau de Toilette,Si Quiero,173.93,146.6
Aire Sevilla,Aire Sevilla Eau de Toilette Rosé,Eau de Toilette,Rosé,175.27,148.93
Aire Sevilla,Aire Sevilla Eau de Toilette Spring,Eau de Toilette,Spring,170.6,145.0
Aire Sevilla,Aire Sevilla Eau de Toilette Chicca Bonita,Eau de Toilette,Chicca Bonita,183.93,153.27
Aire Sevilla,Aire Sevilla Eau de Toilette,Eau de Toilette,"",175.93,147.93
Village,Village Eau de Toilette Rose,Eau de Toilette,Rose,271.8,
Village,Village Eau de Toilette Barony Brazil Coconut Eau de Toilette Spray,Eau de Toilette,Barony Brazil Coconut  Spray,253.8,
Village,Village Eau de Toilette Barony Brazil Vanilla,Eau de Toilette,Barony Brazil Vanilla,279.8,
Village,Village Eau de Toilette Lavender,Eau de Toilette,Lavender,271.8,
Cerruti,Cerruti Eau de Toilette Cerruti 1881 pour femme Cerruti 1881 Pour Femme EDT 100ml,Eau de Toilette,Cerruti 1881 pour femme Cerruti 1881 Pour Femme EDT 100ml,1300.89,1002.57
Cerruti,Cerruti Eau de Toilette Cerruti 1881 pour homme Cerruti 1881 Homme EDT 25ml,Eau de Toilette,Cerruti 1881 pour homme Cerruti 1881 Homme EDT 25ml,656.0,524.8
Sasva,Sasva Parfum Reverie de la Rose Khwaab-e-Gulaab EdP Nat Spray,Parfum,Reverie de la Rose Khwaab-e-Gulaab EdP Nat Spray,1809.9,
Sasva,Sasva Eau de Parfum L'Amour Libertin Eshqh-e-Aazaad EdP Nat Spray,Eau de Parfum,L'Amour Libertin Eshqh-e-Aazaad EdP Nat Spray,1809.9,
Sasva,Sasva Eau de Parfum Moha EdP Nat Spray,Eau de Parfum,Moha EdP Nat Spray,1809.9,
Sasva,Sasva Eau de Parfum Junoon EdP Nat Spray,Eau de Parfum,Junoon EdP Nat Spray,1809.9,
Sasva,Sasva Eau de Parfum Forbidden Words Alfaaz-e-Mamnooah EdP Nat Spray,Eau de Parfum,Forbidden Words Alfaaz-e-Mamnooah EdP Nat Spray,1809.9,
Sasva,Sasva Parfum Light of the Earth Noor-e-Zamin EdP Nat Spray,Parfum,Light of the Earth Noor-e-Zamin EdP Nat Spray,1809.9,
Sasva,Sasva Eau de Parfum Fruit du Paradis Phal-e-Jannat EdP Nat Spray,Eau de Parfum,Fruit du Paradis Phal-e-Jannat EdP Nat Spray,1809.9,
Sasva,Sasva Parfum Garden of Youth Baag-e-Javaani EdP Nat Spray,Parfum,Garden of Youth Baag-e-Javaani EdP Nat Spray,1809.9,
Birkholz,Birkholz Eau de Parfum Classic Collection Luxury Passion,Eau de Parfum,Classic Collection Luxury Passion,1699.9,
Birkholz,Birkholz Eau de Parfum Classic Collection Ocean Hills,Eau de Parfum,Classic Collection Ocean Hills,2139.95,
Birkholz,Birkholz Eau de Parfum Classic Collection Forest Fantasy,Eau de Parfum,Classic Collection Forest Fantasy,2580.0,
Birkholz,Birkholz Eau de Parfum Black Collection Mystic Haze,Eau de Parfum,Black Collection Mystic Haze,3720.0,
Birkholz,Birkholz Eau de Parfum Classic Collection Citrus Splash,Eau de Parfum,Classic Collection Citrus Splash,2580.0,
Birkholz,Birkholz Eau de Parfum Classic Collection Flora Femina,Eau de Parfum,Classic Collection Flora Femina,1916.62,
Birkholz,Birkholz Eau de Parfum Classic Collection Secret Rendevouz,Eau de Parfum,Classic Collection Secret Rendevouz,2139.95,
Birkholz,Birkholz Eau de Parfum Classic Collection Supreme Oud,Eau de Parfum,Classic Collection Supreme Oud,2139.95,
Birkholz,Birkholz Eau de Parfum Black Collection Intimate Incense,Eau de Parfum,Black Collection Intimate Incense,3720.0,
Birkholz,Birkholz Parfum Classic Collection Tyrenum,Parfum,Classic Collection Tyrenum,2100.0,
Birkholz,Birkholz Eau de Parfum Grasse - Fleur de Provence EdP Nat. Spray,Eau de Parfum,Grasse - Fleur de Provence EdP Nat. Spray,2137.9,
