,brand,perfume_name,url,100 ml original_price,100 ml reduced_price,30 ml original_price,30 ml reduced_price,50 ml original_price,50 ml reduced_price,125 ml original_price,125 ml reduced_price,150 ml original_price,150 ml reduced_price,40 ml original_price,40 ml reduced_price,75 ml original_price,75 ml reduced_price,60 ml original_price,60 ml reduced_price,110 ml original_price,110 ml reduced_price,90 ml original_price,90 ml reduced_price,200 ml original_price,200 ml reduced_price,80 ml original_price,80 ml reduced_price,250 ml original_price,250 ml reduced_price,750 ml original_price,750 ml reduced_price,600 ml original_price,600 ml reduced_price,65 ml original_price,65 ml reduced_price,120 ml original_price,120 ml reduced_price,10 ml original_price,10 ml reduced_price,36 ml original_price,36 ml reduced_price,25 ml original_price,25 ml reduced_price,180 ml original_price,180 ml reduced_price,20 ml original_price,20 ml reduced_price,300 ml original_price,300 ml reduced_price,170 ml original_price,170 ml reduced_price,8 ml original_price,8 ml reduced_price,15 ml original_price,15 ml reduced_price,35 ml original_price,35 ml reduced_price,177 ml original_price,177 ml reduced_price,27 ml original_price,27 ml reduced_price,225 ml original_price,225 ml reduced_price,95 ml original_price,95 ml reduced_price,53 ml original_price,53 ml reduced_price,45 ml original_price,45 ml reduced_price,14 ml original_price,14 ml reduced_price,118 ml original_price,118 ml reduced_price,236 ml original_price,236 ml reduced_price,3 ml original_price,3 ml reduced_price,12 ml original_price,12 ml reduced_price,5 ml original_price,5 ml reduced_price,85 ml original_price,85 ml reduced_price,175 ml original_price,175 ml reduced_price,21 ml original_price,21 ml reduced_price,140 ml original_price,140 ml reduced_price,500 ml original_price,500 ml reduced_price,97 ml original_price,97 ml reduced_price,290 ml original_price,290 ml reduced_price,70 ml original_price,70 ml reduced_price,11 ml original_price,11 ml reduced_price,33 ml original_price,33 ml reduced_price,350 ml original_price,350 ml reduced_price,400 ml original_price,400 ml reduced_price,160 ml original_price,160 ml reduced_price,240 ml original_price,240 ml reduced_price,59 ml original_price,59 ml reduced_price,26 ml original_price,26 ml reduced_price,88 ml original_price,88 ml reduced_price,650 ml original_price,650 ml reduced_price,105 ml original_price,105 ml reduced_price,18 ml original_price,18 ml reduced_price,87 ml original_price,87 ml reduced_price,194 ml original_price,194 ml reduced_price,29 ml original_price,29 ml reduced_price,avg_original_price_per_liter,avg_reduced_price_per_liter
1233,Sisley,Sisley Körpercreme Soir de Lune Crème Parfumée Hydratante,https://www.douglas.de/de/p/3000048996,,,,,,,,,112.5,88.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750.0,592.0
1234,Sisley,Sisley Parfum Soir de Lune,https://www.douglas.de/de/p/3000048508?variant=265317,258.5,203.6,125.5,98.4,176.5,138.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3432.777777777778,2697.3333333333335
1235,Sisley,Sisley Körpercreme Eau de Campagne Fluide Hydratant,https://www.douglas.de/de/p/3000048309,,,,,,,,,83.5,65.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,556.6666666666667,437.3333333333333
1236,Sisley,Sisley Körperseife Eau de Campagne Savon Parfumé,https://www.douglas.de/de/p/3000048306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1237,Sisley,Sisley Deodorant Eau de Campagne,https://www.douglas.de/de/p/3000048307,,,,,,,,,68.5,54.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456.6666666666667,362.6666666666667
1238,Sisley,Sisley Eau de Toilette L'Eau Revee d'Alma,https://www.douglas.de/de/p/5010884004,151.0,117.6,,,97.5,75.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1730.0,1343.9999999999998
1239,Sisley,Sisley Eau de Toilette L'Eau Revee d'Isa,https://www.douglas.de/de/p/5010884003,151.0,117.6,,,97.5,75.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1730.0,1343.9999999999998
1240,Sisley,Sisley Eau de Parfum Eau du Soir EDS,https://www.douglas.de/de/p/3000048287?variant=128085,258.5,203.6,125.5,98.4,176.5,138.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3432.777777777778,2697.3333333333335
1241,Sisley,Sisley Eau de Toilette L'Eau Revee d'Eliya,https://www.douglas.de/de/p/5010884006,151.0,117.6,,,97.5,75.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1730.0,1343.9999999999998
1242,Sisley,Sisley Duftset Eau du Soir Eau du Soir 30 ml Gift Set,https://www.douglas.de/de/p/5011559068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1243,Sisley,Sisley Eau de Parfum Soir d'Orient,https://www.douglas.de/de/p/3001022936?variant=859570,258.5,203.6,125.5,113.0,176.5,138.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3432.777777777778,2859.555555555556
1244,Sisley,Sisley Eau de Toilette L'Eau Revee d'Hubert,https://www.douglas.de/de/p/5010884007,151.0,117.6,,,97.5,75.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1730.0,1343.9999999999998
1245,Sisley,Sisley Eau de Parfum Eau de Campagne,https://www.douglas.de/de/p/5001768158?variant=361584,130.5,102.8,,,97.5,76.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1627.5,1282.0
1246,Sisley,Sisley Duschgel Eau de Campagne Phytogel Doux,https://www.douglas.de/de/p/3000061800,,,,,,,,,,,,,,,,,,,,,,,,,75.0,59.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.0,236.8
1247,Sisley,Sisley Eau de Toilette L'Eau Revee d'Aria,https://www.douglas.de/de/p/5010884005?variant=1076542,151.0,117.6,,,97.5,75.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1730.0,1343.9999999999998
1248,Sisley,Sisley Bodylotion Soir d'Orient Crème Parfumée Hydratante,https://www.douglas.de/de/p/5001764977,,,,,,,,,112.5,88.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750.0,592.0
1249,Sisley,Sisley Eau de Toilette L'Eau Revee d'Ikar,https://www.douglas.de/de/p/5010884008?variant=1076548,151.0,117.6,,,97.5,75.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1730.0,1343.9999999999998
1250,Sisley,Sisley Duschgel Soir de Lune Gel Parfumé Douche et Bain,https://www.douglas.de/de/p/3000048998,,,,,,,,,,,,,,,,,,,,,78.5,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.5,310.0
1251,Sisley,Sisley Parfum Izia La Nuit,https://www.douglas.de/de/p/5009038000,258.5,203.6,125.5,98.4,176.5,163.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3432.777777777778,2860.6
1252,Sisley,Sisley Parfum Izia,https://www.douglas.de/de/p/3001035214?variant=955497,223.0,175.6,102.0,80.0,138.0,108.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2796.6666666666665,2199.5555555555557
1253,Sachajuan,Sachajuan Haarparfum Schützendes Haarparfüm,https://www.douglas.de/de/p/5010675016,,,,,73.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1479.7999999999997,
1254,Sana Jardin Paris,Sana Jardin Paris Eau de Parfum VENUS OF  VERBENA EAU DE PARFUM,https://www.douglas.de/de/p/5011572065,,,,,167.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3359.8,
1255,Cry Babies,Cry Babies Duftset,https://www.douglas.de/de/p/5011135060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1256,S. Strikes The Notes,S. Strikes The Notes Parfum Discovery Set,https://www.douglas.de/de/p/5010686002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1257,SENSAI,SENSAI Eau de Parfum THE SILK,https://www.douglas.de/de/p/3001017614,,,,,114.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2288.0,
1258,SENSAI,SENSAI Eau de Toilette THE SILK  - Eau de Toilette,https://www.douglas.de/de/p/3001017613,,,,,95.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1904.0,
1259,MEMO,MEMO Eau de Parfum Cuirs Nomades Irish Leather EdP Reisespray,https://www.douglas.de/de/p/m002187003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5499.0,
1260,Nina Ricci,Nina Ricci Duschgel L´Air Du Temps,https://www.douglas.de/de/p/3000019846,,,,,,,,,,,,,,,,,,,,,51.0,40.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.0,203.99999999999997
1261,Nina Ricci,Nina Ricci Bodylotion L´Air Du Temps,https://www.douglas.de/de/p/3000020166,,,,,,,,,,,,,,,,,,,,,59.0,47.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.0,236.0
1262,Nina Ricci,Nina Ricci Eau de Toilette Nina Spray,https://www.douglas.de/de/p/2001005599,,,57.0,45.6,84.5,67.6,,,,,,,,,,,,,,,,,104.0,83.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1630.0,1304.0
1263,Nina Ricci,Nina Ricci Eau de Toilette L´Air Du Temps,https://www.douglas.de/de/p/3000040004?variant=358180,,,59.5,47.6,100.5,80.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996.6666666666667,1597.3333333333335
1264,Nina Ricci,Nina Ricci Eau de Parfum L´Air Du Temps,https://www.douglas.de/de/p/3000020165?variant=358138,,,72.5,58.0,109.0,87.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2298.3333333333335,1838.6666666666667
1265,Nina Ricci,Nina Ricci Eau de Parfum Nina Illusion,https://www.douglas.de/de/p/5011389181,,,65.15,52.12,102.41,81.92,,,,,,,,,,,,,,,,,120.21,96.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1907.4972222222223,1525.9111111111113
1266,Roger & Gallet,Roger & Gallet Duftset Fleur d’Osmanthus Parfümiertes Ritual-Set,https://www.douglas.de/de/p/5011574307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1267,Roger & Gallet,Roger & Gallet Duftset Eau de Cologne Set Jean Marie Farina,https://www.douglas.de/de/p/5011574296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1268,Roger & Gallet,Roger & Gallet Eau de Parfum Bois d´Orange Wellbeing Fragrant Water,https://www.douglas.de/de/p/5010741076?variant=1023134,40.79,,22.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,582.1166666666667,
1269,Roger & Gallet,Roger & Gallet Eau de Parfum Rose Wellbeing Fragrant Water,https://www.douglas.de/de/p/5010686033,39.5,37.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.0,375.90000000000003
1270,Roger & Gallet,Roger & Gallet Eau de Cologne Jean Marie Farina,https://www.douglas.de/de/p/5011166572,,,31.19,26.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1039.6666666666667,883.6666666666667
1271,Roger & Gallet,Roger & Gallet Duftset Gingembre Box Eau Parfumée Bienfaisante,https://www.douglas.de/de/p/5011574305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1272,Roger & Gallet,Roger & Gallet Eau de Cologne Cologne Twist,https://www.douglas.de/de/p/5011545277,45.49,38.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.9,386.59999999999997
1273,Roger & Gallet,Roger & Gallet Eau de Parfum Fleur de Figuier Wellbeing Fragrant Water,https://www.douglas.de/de/p/5010741075,40.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.9,
1274,Roger & Gallet,Roger & Gallet Eau de Parfum,https://www.douglas.de/de/p/5011176705,56.29,46.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,562.9,466.9
1275,Roger & Gallet,Roger & Gallet Duftset Cédrat Parfümiertes Ritual-Set,https://www.douglas.de/de/p/5011574299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1276,Roger & Gallet,Roger & Gallet Eau de Parfum Fleur d’Osmanthus Wellbeing Fragrant Water,https://www.douglas.de/de/p/5010869014,40.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405.90000000000003,
1277,Roger & Gallet,Roger & Gallet Eau de Parfum,https://www.douglas.de/de/p/5011168125,36.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.90000000000003,
1278,Roger & Gallet,Roger & Gallet Duftset Bois d´Orange Box Eau Parfumée Bienfaisante,https://www.douglas.de/de/p/5011574298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1279,Roger & Gallet,Roger & Gallet Eau de Parfum Néroli,https://www.douglas.de/de/p/5010744008,40.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.9,
1280,Roger & Gallet,Roger & Gallet Bodylotion Tubéreuse Hédonie,https://www.douglas.de/de/p/5002560033,,,,,,,,,,,,,,,,,,,,,,,,,24.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.16,
1281,Roger & Gallet,Roger & Gallet Duftset Box Eau Parfumée Bienfaisante,https://www.douglas.de/de/p/5011574309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1282,Roger & Gallet,Roger & Gallet Duftset Parfümiertes Ritual-Set Rose,https://www.douglas.de/de/p/5011574308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1283,Roger & Gallet,Roger & Gallet Duftset Fleur de Figuier Box Eau Parfumée Bienfaisante,https://www.douglas.de/de/p/5011574303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1284,Roger & Gallet,Roger & Gallet Eau de Cologne Jean Marie Farina Acqua di Cologna,https://www.douglas.de/de/p/5010959333,51.79,42.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517.9,422.9
1285,Roger & Gallet,Roger & Gallet Eau de Parfum Cédrat Wellbeing Fragrant Water,https://www.douglas.de/de/p/5010744010,,,22.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756.3333333333334,
1286,Roger & Gallet,Roger & Gallet Eau de Parfum Gingembre Rouge Wellbeing Fragrant Water,https://www.douglas.de/de/p/5010869015?variant=1023124,39.5,,24.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600.6666666666667,
1287,Roger & Gallet,Roger & Gallet Duschgel Thé Fantaisie,https://www.douglas.de/de/p/3001054747,,,,,,,,,,,,,,,,,,,,,13.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.35,
1288,Roger & Gallet,Roger & Gallet Duftset Gingembre Parfümiertes Ritual-Set,https://www.douglas.de/de/p/5011574304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1289,Gravel,,https://www.douglas.de/de/p/5010971036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1290,Gravel,Gravel Eau de Parfum EVOLUTION,https://www.douglas.de/de/p/5011221002,150.0,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.0,1200.0
1291,Gravel,Gravel Eau de Parfum American Dream,https://www.douglas.de/de/p/5010971034,150.0,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.0,1200.0
1292,Gravel,Gravel Eau de Parfum HAZEL,https://www.douglas.de/de/p/5011221001,150.0,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.0,1200.0
1293,Gravel,,https://www.douglas.de/de/p/5010951060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1294,Moresque,Moresque Eau de Parfum TAMIMA,https://www.douglas.de/de/p/5011575007,,,,,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4000.0,
1295,Moresque,Moresque Eau de Parfum Modern Oud,https://www.douglas.de/de/p/5011221008,,,,,,,,,,,,,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.0,
1296,Moresque,Moresque Eau de Parfum REGINA DI FIORI,https://www.douglas.de/de/p/5011433000,176.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1760.0,
1297,Moresque,Moresque Eau de Parfum SAHARA BLUE EDP,https://www.douglas.de/de/p/5011221005,,,,,272.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5440.0,
1298,Moresque,Moresque Eau de Parfum Byron,https://www.douglas.de/de/p/5011221000,,,,,175.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3500.0,
